,loss,acc,val_loss,val_acc
0,1.7121064211130141,0.43024998903274536,0.7679193084239959,0.786300003528595
1,1.0853990564346314,0.6723750233650208,0.48191648118197916,0.8827000260353088
2,0.8180719566196203,0.7749999761581421,0.3699681905657053,0.9088000059127808
3,0.6563398759365082,0.8355249762535095,0.2891934175863862,0.9247999787330627
4,0.530949607886374,0.8745499849319458,0.25350716900080444,0.9327999949455261
